Handle,SKU,Name,Category,Description,Sold by weight,Option 1 name,Option 1 value,Option 2 name,Option 2 value,Option 3 name,Option 3 value,Default price,Cost,Barcode,SKU of included item,Quantity of included item,Track stock,Use production,Supplier,Purchase cost,Available for sale [C Autoparts],Price [C Autoparts],In stock [C Autoparts],Low stock [C Autoparts],Optimal stock [C Autoparts],Available for sale [OLD A/P],Price [OLD A/P],In stock [OLD A/P],Low stock [OLD A/P],Optimal stock [OLD A/P],Available for sale [Stock - Accessories],Price [Stock - Accessories],In stock [Stock - Accessories],Low stock [Stock - Accessories],Optimal stock [Stock - Accessories],Available for sale [WAREHOUSE],Price [WAREHOUSE],In stock [WAREHOUSE],Low stock [WAREHOUSE],Optimal stock [WAREHOUSE],Available for sale [TIRES],Price [TIRES],In stock [TIRES],Low stock [TIRES],Optimal stock [TIRES],Available for sale [JUNIOR],Price [JUNIOR],In stock [JUNIOR],Low stock [JUNIOR],Optimal stock [JUNIOR]
 DS-0806 ,DS-0806,BENDIX DS-0806 FORD FIESTA 14-17,BRAKE SHOE - BENDIX #01,,N,,,,,,,2200.00,0.0,8852770532480,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2200.00,3.0,2.0,1.0,Y,2200.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2200.00,0.0,,,N,2200.00,0.0,,
 DS-0809 ,DS-0809,BENDIX DS-0809 HONDA CITY 08-14 MOBILIO,BRAKE SHOE - BENDIX #01,,N,,,,,,,1500.00,1066.38,8852770141825,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1500.00,5.0,2.0,1.0,Y,1500.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1500.00,0.0,,,N,1500.00,0.0,,
bendix-ds-0810-mitsubishi-mirage-hb-2,DS-0810,BENDIX DS-0810 MITSUBISHI MIRAGE HB,BRAKE SHOE - BENDIX #01,,N,,,,,,,1500.00,1101.97,8852770239478,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1500.00,3.0,2.0,1.0,Y,1500.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1500.00,0.0,,,N,1500.00,0.0,,
 DS-0815 / BS-5061 ,DS-0815 / BS-5061,BENDIX DS-0815 / BS-5061 ISUZU DMAX NEW,BRAKE SHOE - BENDIX #01,,N,,,,,,,2900.00,2093.93,8852770952025,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2900.00,4.0,3.0,5.0,Y,2900.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2900.00,0.0,,,N,2900.00,0.0,,
 DS-0817 ,DS-0817,BENDIX DS-0817 NISSAN ALMERA,BRAKE SHOE - BENDIX #01,,N,,,,,,,1700.00,380.0,8852770763709,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1700.00,2.0,1.0,1.0,Y,1700.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1700.00,0.0,,,N,1700.00,0.0,,
 DS-0820 ,DS-0820,BENDIX DS-0820 CHEVROLET SONIC AVEO,BRAKE SHOE - BENDIX #01,,N,,,,,,,1900.00,1263.5,8852770817641,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1900.00,2.0,1.0,1.0,Y,1900.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1900.00,0.0,,,N,1900.00,0.0,,
 DS-11177 ,DS-11177,BENDIX DS-11177 KIA RIO 00-05,BRAKE SHOE - BENDIX #01,,N,,,,,,,1600.00,0.0,8852770509683,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1600.00,1.0,0.0,1.0,Y,1600.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1600.00,0.0,,,N,1600.00,0.0,,
 DS-11189 ,DS-11189,BENDIX DS-11189 HYUNDAI ACCENT RIO 06-10,BRAKE SHOE - BENDIX #01,,N,,,,,,,1500.00,826.5,8852770890828,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1500.00,0.0,1.0,3.0,Y,1500.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1500.00,0.0,,,N,1500.00,0.0,,
 DS-11192 ,DS-11192,BENDIX DS-11192 KIA PICANTO,BRAKE SHOE - BENDIX #01,,N,,,,,,,1500.00,0.0,8852770141590,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1500.00,0.0,0.0,1.0,Y,1500.00,3.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1500.00,0.0,,,N,1500.00,0.0,,
 DS-11212 ,DS-11212,BENDIX DS-11212 HYUNDAI STAREX CRDI,BRAKE SHOE - BENDIX #01,,N,,,,,,,3300.00,2299.0,8852770191257,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,3300.00,1.0,0.0,1.0,Y,3300.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,3300.00,0.0,,,N,3300.00,0.0,,
 DS-1160 ,DS-1160,BENDIX DS-1160 NISSAN SENTRA B12,BRAKE SHOE - BENDIX #01,,N,,,,,,,1300.00,0.0,8852770491930,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1300.00,0.0,0.0,1.0,Y,1300.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1300.00,0.0,,,N,1300.00,0.0,,
 DS-1167 ,DS-1167,BENDIX DS-1167 NISSAN SENTRA NEW,BRAKE SHOE - BENDIX #01,,N,,,,,,,1400.00,910.98,8852770241000,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1400.00,3.0,2.0,1.0,Y,1400.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1400.00,0.0,,,N,1400.00,0.0,,
 DS-1170 ,DS-1170,BENDIX DS-1170 NISSAN SERENA 90-99,BRAKE SHOE - BENDIX #01,,N,,,,,,,1500.00,0.0,8852770769460,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1500.00,2.0,0.0,1.0,Y,1500.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1500.00,0.0,,,N,1500.00,0.0,,
 DS-1171 ,DS-1171,BENDIX DS-1171 NISSAN URVAN OLD,BRAKE SHOE - BENDIX #01,,N,,,,,,,3000.00,0.0,8852770287190,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,3000.00,5.0,2.0,1.0,Y,3000.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,3000.00,0.0,,,N,3000.00,0.0,,
bendix-ds-1174-nissan-eagle-urvan-1,DS-1174,BENDIX DS-1174 NISSAN EAGLE URVAN,BRAKE SHOE - BENDIX #01,,N,,,,,,,2200.00,1596.0,8852770270020,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2200.00,7.0,3.0,1.0,Y,2200.00,1.0,,,N,2200.00,0.0,,,N,2200.00,0.0,,,N,2200.00,0.0,,,N,2200.00,0.0,,
 DS-1179 ,DS-1179,BENDIX DS-1179 NISSAN PATROL Y60,BRAKE SHOE - BENDIX #01,,N,,,,,,,2800.00,0.0,8852770727156,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2800.00,1.0,0.0,1.0,Y,2800.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2800.00,0.0,,,N,2800.00,0.0,,
 DS-1185 ,DS-1185,BENDIX DS-1185 NISSAN B13 B14,BRAKE SHOE - BENDIX #01,,N,,,,,,,1300.00,855.7,8852770263206,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1300.00,1.0,3.0,1.0,Y,1300.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1300.00,0.0,,,N,1300.00,0.0,,
 DS-1189 ,DS-1189,BENDIX DS-1189 NISSAN FRONTIER 4X4,BRAKE SHOE - BENDIX #01,,N,,,,,,,2400.00,0.0,8852770356449,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2400.00,2.0,2.0,1.0,Y,2400.00,2.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2400.00,0.0,,,N,2400.00,0.0,,
 DS-1193 ,DS-1193,BENDIX DS-1193 NISSAN SERENA QRV,BRAKE SHOE - BENDIX #01,,N,,,,,,,2600.00,1824.0,8852770593425,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2600.00,1.0,0.0,1.0,Y,2600.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2600.00,0.0,,,N,2600.00,0.0,,
 DS-1198 ,DS-1198,BENDIX DS-1198 NISSAN SERENA,BRAKE SHOE - BENDIX #01,,N,,,,,,,1700.00,0.0,8852770420984,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1700.00,1.0,0.0,1.0,Y,1700.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1700.00,0.0,,,N,1700.00,0.0,,
 DS-12001 ,DS-12001,BENDIX DS-12001 HYUNDAI TUCSON 04-09 HANDBRAKE,BRAKE SHOE - BENDIX #01,,N,,,,,,,1700.00,0.0,8852770236194,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1700.00,0.0,0.0,1.0,Y,1700.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1700.00,0.0,,,N,1700.00,0.0,,
 DS-1204 ,DS-1204,BENDIX DS-1204 NISSAN MARCH,BRAKE SHOE - BENDIX #01,,N,,,,,,,1500.00,0.0,8852770407369,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1500.00,0.0,0.0,1.0,Y,1500.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1500.00,0.0,,,N,1500.00,0.0,,
 DS-12300 ,DS-12300,BENDIX DS-12300 HYUNDAI TUCSON 04-09,BRAKE SHOE - BENDIX #01,,N,,,,,,,2600.00,0.0,8852770407007,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2600.00,0.0,0.0,1.0,Y,2600.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2600.00,0.0,,,N,2600.00,0.0,,
 DS-12301 ,DS-12301,BENDIX DS-12301 HYUNDAI STAREX 97-03,BRAKE SHOE - BENDIX #01,,N,,,,,,,3000.00,916.75,8852770820021,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,3000.00,1.0,0.0,1.0,Y,3000.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,3000.00,0.0,,,N,3000.00,0.0,,
bendix-ds-1264-nis-livina-mit-xpander-toy-raize-avanza-1,DS-1264,BENDIX DS-1264 NIS LIVINA MIT XPANDER TOY RAIZE AVANZA,BRAKE SHOE - BENDIX #01,,N,,,,,,,2000.00,1415.5,8852770179873,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2000.00,4.0,3.0,5.0,Y,2000.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2000.00,0.0,,,N,2000.00,0.0,,
 DS-1267 / BS-5002 ,DS-1267 / BS-5002,BENDIX DS-1267 BS-5002 MITSUBISHI MIRAGE G4,BRAKE SHOE - BENDIX #01,,N,,,,,,,1500.00,1093.77,8852770173482,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1500.00,4.0,2.0,5.0,Y,1500.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1500.00,0.0,,,N,1500.00,0.0,,
 DS-13008 / BS-1756 ,DS-13008 / BS-1756,BENDIX DS-13008 BS-1756 KIA CARNIVAL 98-02,BRAKE SHOE - BENDIX #01,,N,,,,,,,2500.00,0.0,8852770484183,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2500.00,0.0,0.0,1.0,Y,2500.00,2.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2500.00,0.0,,,N,2500.00,0.0,,
bendix-ds-1411-kia-sportage-98-03-2,94392264,BENDIX DS-1411 KIA SPORTAGE 98-03,BRAKE SHOE - BENDIX #01,,N,,,,,,,2500.00,1762.25,2836690963984,,,Y,,,0.0,Y,2500.00,1.0,0.0,1.0,Y,2500.00,0.0,,,N,2500.00,0.0,,,N,2500.00,0.0,,,N,2500.00,0.0,,,N,2500.00,0.0,,
 DS-1745 ,DS-1745,BENDIX DS-1745 TOYOTA LC80 HANDBRAKE,BRAKE SHOE - BENDIX #01,,N,,,,,,,2000.00,0.0,8852770882805,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2000.00,2.0,0.0,1.0,Y,2000.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2000.00,0.0,,,N,2000.00,0.0,,
 DS-1754 ,DS-1754,BENDIX DS-1754 KIA SPORTAGE 95-98,BRAKE SHOE - BENDIX #01,,N,,,,,,,2200.00,1467.75,8852770982912,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2200.00,1.0,0.0,1.0,Y,2200.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2200.00,0.0,,,N,2200.00,0.0,,
 DS-1780 ,DS-1780,BENDIX DS-1780 HYUNDAI GETZ,BRAKE SHOE - BENDIX #01,,N,,,,,,,1700.00,1125.16,8852770806519,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1700.00,1.0,1.0,1.0,Y,1700.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1700.00,0.0,,,N,1700.00,0.0,,
bendix-ds-1825-nissan-navara-/-ranger-12-22-1,DS-1825,BENDIX DS-1825 NISSAN NAVARA / RANGER 12-22,BRAKE SHOE - BENDIX #01,,N,,,,,,,2900.00,2042.0,8852770156201,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2900.00,2.0,3.0,8.0,Y,2900.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2900.00,0.0,,,N,2900.00,0.0,,
 DS-2232 ,DS-2232,BENDIX DS-2232 TOYOTA FX,BRAKE SHOE - BENDIX #01,,N,,,,,,,1400.00,0.0,8852770639634,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1400.00,1.0,2.0,1.0,Y,1400.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1400.00,0.0,,,N,1400.00,0.0,,
 DS-2280 ,DS-2280,BENDIX DS-2280 TOYOTA LC80,BRAKE SHOE - BENDIX #01,,N,,,,,,,3000.00,0.0,8852770531060,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,3000.00,0.0,0.0,1.0,Y,3000.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,3000.00,0.0,,,N,3000.00,0.0,,
 DS-2305 ,DS-2305,BENDIX DS-2305 TOYOTA HILUX 4X4 98-04,BRAKE SHOE - BENDIX #01,,N,,,,,,,2500.00,0.0,8852770135033,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2500.00,0.0,1.0,1.0,Y,2500.00,2.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2500.00,0.0,,,N,2500.00,0.0,,
 DS-2311 / BS-1704 ,DS-2311,BENDIX DS-2311 / BS-1704 TOYOTA,BRAKE SHOE - BENDIX #01,,N,,,,,,,1200.00,814.54,8852770203580,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1200.00,0.0,3.0,5.0,Y,1200.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1200.00,0.0,,,N,1200.00,0.0,,
 DS-2317 ,DS-2317,BENDIX DS-2317 TOYOTA HIACE 88-94,BRAKE SHOE - BENDIX #01,,N,,,,,,,2500.00,1643.5,8852770519181,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2500.00,1.0,1.0,1.0,Y,2500.00,2.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2500.00,0.0,,,N,2500.00,0.0,,
 DS-2330 ,DS-2330,BENDIX DS-2330 TOYOTA HIACE HILUX,BRAKE SHOE - BENDIX #01,,N,,,,,,,2600.00,0.0,8852770547376,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2600.00,2.0,0.0,1.0,Y,2600.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2600.00,0.0,,,N,2600.00,0.0,,
bendix-ds-2333-toyota-rav4-1.8-1,DS-2333,BENDIX DS-2333 TOYOTA RAV4 1.8,BRAKE SHOE - BENDIX #01,,N,,,,,,,1700.00,1140.0,8852770925166,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1700.00,1.0,1.0,2.0,Y,1700.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1700.00,0.0,,,N,1700.00,0.0,,
 DS-2335 ,DS-2335,BENDIX DS-2335 TOYOTA REVO INNOVA HILUX,BRAKE SHOE - BENDIX #01,,N,,,,,,,2000.00,1387.0,8852770787486,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2000.00,2.0,3.0,1.0,Y,2000.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2000.00,0.0,,,N,2000.00,0.0,,
 DS-2338 ,DS-2338,BENDIX DS-2338 TOYOTA INNOVA,BRAKE SHOE - BENDIX #01,,N,,,,,,,2000.00,1406.0,8852770484464,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2000.00,2.0,3.0,5.0,Y,2000.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2000.00,0.0,,,N,2000.00,0.0,,
 DS-2342 ,DS-2342,BENDIX DS-2342 TOYOTA ALTIS VIOS OLD,BRAKE SHOE - BENDIX #01,,N,,,,,,,1500.00,1040.25,8852770825190,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1500.00,2.0,3.0,1.0,Y,1500.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1500.00,0.0,,,N,1500.00,0.0,,
 DS-2350 / BS-1772 ,DS-2350 / BS-1772,BENDIX DS-2350 / BS-1772 TOYOTA YARIS ECHO,BRAKE SHOE - BENDIX #01,,N,,,,,,,1600.00,0.0,8852770942572,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1600.00,5.0,3.0,1.0,Y,1600.00,3.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1600.00,0.0,,,N,1600.00,0.0,,
bendix-ds-2367-toyota-avanza-2,DS-2367,BENDIX DS-2367 TOYOTA AVANZA,BRAKE SHOE - BENDIX #01,,N,,,,,,,1650.00,1192.25,8852770817461,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1650.00,2.0,3.0,1.0,Y,1650.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1650.00,0.0,,,N,1650.00,0.0,,
 DS-2378 ,DS-2378,BENDIX DS-2378 BS-5007 TOYOTA HIACE GRANDIA,BRAKE SHOE - BENDIX #01,,N,,,,,,,2500.00,1800.25,8852770716491,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2500.00,7.0,4.0,10.0,Y,2500.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2500.00,0.0,,,N,2500.00,0.0,,
bendix-ds-2383-/-bs-5004-toyota-vios-08-15-2,DS-2383 / BS-5004,BENDIX DS-2383 / BS-5004 TOYOTA VIOS 08-15,BRAKE SHOE - BENDIX #01,,N,,,,,,,1500.00,1075.98,8852770534535,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1500.00,5.0,3.0,1.0,Y,1500.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1500.00,0.0,,,N,1500.00,0.0,,
 DS-2389 / BS-6000 ,DS-2389 / BS-6000,BENDIX DS-2389 / BS-6000 TOYOTA ALTIS 08-15,BRAKE SHOE - BENDIX #01,,N,,,,,,,1900.00,0.0,8852770800766,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1900.00,4.0,3.0,1.0,Y,1900.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1900.00,0.0,,,N,1900.00,0.0,,
bendix-ds-2395-/-bs-5008-toyota-fortuner-new-2,DS-2395 / BS-5008,BENDIX DS-2395 / BS-5008 TOYOTA FORTUNER NEW,BRAKE SHOE - BENDIX #01,,N,,,,,,,3200.00,2046.46,8852770861105,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,3200.00,3.0,2.0,5.0,Y,3200.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,3200.00,0.0,,,N,3200.00,0.0,,
 DS-2809 ,DS-2809,BENDIX DS-2809 TOYOTA FORTUNER HILUX D4D,BRAKE SHOE - BENDIX #01,,N,,,,,,,3200.00,2227.75,8852770738384,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,3200.00,2.0,3.0,1.0,Y,3200.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,3200.00,0.0,,,N,3200.00,0.0,,
 DS-3349 ,DS-3349,BENDIX DS-3349 KIA PREGIO BESTA CARNIVAL,BRAKE SHOE - BENDIX #01,,N,,,,,,,2200.00,1596.0,8852770936865,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2200.00,1.0,0.0,1.0,Y,2200.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2200.00,0.0,,,N,2200.00,0.0,,
 DS-3350 ,DS-3350,BENDIX DS-3350 KC2700,BRAKE SHOE - BENDIX #01,,N,,,,,,,2200.00,0.0,8852770357915,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2200.00,2.0,0.0,1.0,Y,2200.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2200.00,0.0,,,N,2200.00,0.0,,
 DS-3378 ,DS-3378,BENDIX DS-3378 MPV B2200,BRAKE SHOE - BENDIX #01,,N,,,,,,,2200.00,0.0,8852770503559,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2200.00,2.0,1.0,2.0,Y,2200.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2200.00,0.0,,,N,2200.00,0.0,,
 DS-3382 ,DS-3382,BENDIX DS-3382 ESCAPE TRIBUTE,BRAKE SHOE - BENDIX #01,,N,,,,,,,2200.00,1515.25,8852770415480,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2200.00,1.0,0.0,1.0,Y,2200.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2200.00,0.0,,,N,2200.00,0.0,,
 DS-3392 / BS-5023 ,DS-3392 / BS-5023,BENDIX DS-3392 / BS-5023 RANGER 4X2,BRAKE SHOE - BENDIX #01,,N,,,,,,,2700.00,1923.75,8852770914593,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2700.00,1.0,1.0,1.0,Y,2700.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2700.00,0.0,,,N,2700.00,0.0,,
bendix-ds-3394-ds-3416-bs-1769-ranger-4x4-everest-1,DS-3394,BENDIX DS-3394 DS-3416 BS-1769 RANGER 4X4 EVEREST,BRAKE SHOE - BENDIX #01,,N,,,,,,,2900.00,2061.5,8852770258622,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2900.00,1.0,1.0,3.0,Y,2900.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2900.00,0.0,,,N,2900.00,0.0,,
 DS-3421 ,DS-3421,BENDIX DS-3421 FIESTA MAZDA 2,BRAKE SHOE - BENDIX #01,,N,,,,,,,1900.00,0.0,8852770533958,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1900.00,2.0,2.0,1.0,Y,1900.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1900.00,0.0,,,N,1900.00,0.0,,
 DS-4452 ,DS-4452,BENDIX DS-4452 HILANDER XWIND,BRAKE SHOE - BENDIX #01,,N,,,,,,,1750.00,1273.0,8852770876886,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1750.00,4.0,3.0,1.0,Y,1750.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1750.00,0.0,,,N,1750.00,0.0,,
 DS-4495 ,DS-4495,BENDIX DS-4495 DMAX 4X2,BRAKE SHOE - BENDIX #01,,N,,,,,,,2300.00,1638.75,8852770636918,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2300.00,3.0,2.0,1.0,Y,2300.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2300.00,0.0,,,N,2300.00,0.0,,
bendix-ds-4496-dmax-4x4-1,DS-4496,BENDIX DS-4496 DMAX 4X4,BRAKE SHOE - BENDIX #01,,N,,,,,,,2600.00,1844.78,8852770122398,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2600.00,3.0,2.0,3.0,Y,2600.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2600.00,0.0,,,N,2600.00,0.0,,
 DS-5520 ,DS-5520,BENDIX DS-5520 CIVIC 93-05,BRAKE SHOE - BENDIX #01,,N,,,,,,,1400.00,1030.75,8852770298920,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1400.00,0.0,2.0,1.0,Y,1400.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1400.00,0.0,,,N,1400.00,0.0,,
 DS-5524 ,DS-5524,BENDIX DS-5524 CRV 97-03 JIMNY,BRAKE SHOE - BENDIX #01,,N,,,,,,,1600.00,532.0,8852770237512,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1600.00,2.0,1.0,2.0,Y,1600.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1600.00,0.0,,,N,1600.00,0.0,,
 DS-5527 ,DS-5527,BENDIX DS-5527 CIVIC 90-01,BRAKE SHOE - BENDIX #01,,N,,,,,,,1400.00,978.5,8852770436619,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1400.00,0.0,1.0,1.0,Y,1400.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1400.00,0.0,,,N,1400.00,0.0,,
 DS-5536 ,DS-5536,BENDIX DS-5536 CITY JAZZ 04-07,BRAKE SHOE - BENDIX #01,,N,,,,,,,1500.00,0.0,8852770839363,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1500.00,0.0,1.0,1.0,Y,1500.00,3.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1500.00,0.0,,,N,1500.00,0.0,,
bendix-ds-6664-l300-adv-1,DS-6664,BENDIX DS-6664 L300 ADV,BRAKE SHOE - BENDIX #01,,N,,,,,,,2000.00,1434.5,8852770476873,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,2000.00,5.0,5.0,1.0,Y,2000.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,2000.00,0.0,,,N,2000.00,0.0,,
 DS-6701 ,DS-6701,BENDIX DS-6701 LANCER 90-92,BRAKE SHOE - BENDIX #01,,N,,,,,,,1400.00,0.0,8852770601276,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1400.00,3.0,2.0,1.0,Y,1400.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1400.00,0.0,,,N,1400.00,0.0,,
 DS-6707 ,DS-6707,BENDIX DS-6707 LANCER 90-92,BRAKE SHOE - BENDIX #01,,N,,,,,,,1400.00,679.25,8852770710211,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1400.00,0.0,1.0,1.0,Y,1400.00,1.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1400.00,0.0,,,N,1400.00,0.0,,
 DS-6712 ,DS-6712,BENDIX DS-6712 LANCER 93-97,BRAKE SHOE - BENDIX #01,,N,,,,,,,1400.00,961.41,8852770130157,,,Y,,BLOOMFIELD SALES SYSTEM,0.0,Y,1400.00,2.0,2.0,1.0,Y,1400.00,0.0,,,N,0.00,0.0,,,N,0.00,0.0,,,N,1400.00,0.0,,,N,1400.00,0.0,,
